transaction_id,date,description,amount,currency,country_code,expected_merchant,expected_category,expected_mcc,expected_city,expected_postcode_area,difficulty,pattern,channel
TX302657,2026-03-09T17:02:00Z,TUI UK*JV6U22 SOLIHULL GB,606.98,GBP,GB,TUI,Travel > Tour Operators,4722,SOLIHULL,B91,medium,ref_code,card_present
TX302658,2026-05-13T22:52:00Z,CANCER RESEARCH UK 7585 CROYDON GB,13.63,GBP,GB,Cancer Research UK,Charity > Donations,8398,CROYDON,CR0,easy,store_number,card_present
TX302659,2026-05-13T23:16:00Z,aDIdAs uk GLASGOW GB,289.63,GBP,GB,Adidas,Shopping > Sporting Goods,5941,GLASGOW,G1,medium,case_mixed,contactless
TX302660,2026-04-03T22:45:00Z,ITSU 8029 GLASGOW GB,15.37,GBP,GB,Itsu,Food & Drink > Fast Food,5814,GLASGOW,G2,easy,store_number,ecommerce
TX302661,2026-05-21T07:29:00Z,DELIVEROO*RR0XD3 CROYDON GB,53.05,GBP,GB,Deliveroo,Food & Drink > Food Delivery,5812,CROYDON,CR0,medium,ref_code,ecommerce
TX302662,2026-08-04T12:07:00Z,CuRryS CROYDON GB,194.83,GBP,GB,Currys,Shopping > Electronics,5732,CROYDON,CR0,medium,case_mixed,card_present
TX302663,2026-04-15T04:44:00Z,SUMUP  *AHMEDS BALTI HOUSE MANCHESTER GB,70.73,GBP,GB,Ahmed's Balti House,Food & Drink > Restaurants,5812,MANCHESTER,M1,hard,psp_prefix,card_present
TX302664,2026-06-15T22:15:00Z,TRAVELODGE 9950 CA,627.43,GBP,GB,Travelodge,Travel > Hotels,7011,CARDIFF,CF10,hard,truncated,ecommerce
TX302665,2026-05-13T01:44:00Z,SAINSBURYS PETROL 1402 EDINBURGH GB,1.68,GBP,GB,Sainsbury's Petrol,Transport > Fuel & Petrol,5541,EDINBURGH,EH2,easy,store_number,contactless
TX302666,2026-05-13T18:48:00Z,SEVERN TRENT LONDON GB,306.33,GBP,GB,Severn Trent,Bills > Water,4900,LONDON,SW1A,easy,clean,direct_debit
TX302667,2026-08-22T21:55:00Z,ZARA UK 8243 MANCHESTER,186.87,GBP,GB,Zara,Shopping > Clothing,5651,MANCHESTER,M1,hard,truncated,contactless
TX302668,2026-04-28T18:19:00Z,STRIPE*IVY LANE CAFE PORTSMOUTH GB,9.96,GBP,GB,Ivy Lane Cafe,Food & Drink > Cafes & Coffee Shops,5814,PORTSMOUTH,PO1,hard,psp_prefix,contactless
TX302669,2026-08-10T18:37:00Z,RINGGO PARKING LIMITED NEWCASTLE UPON TYNE GB,36.67,GBP,GB,RingGo,Transport > Parking,7523,NEWCASTLE UPON TYNE,NE1,medium,legal_entity,contactless
TX302670,2026-07-31T12:36:00Z,NIKE UK BATH BA1 GB,49.62,GBP,GB,Nike,Shopping > Sporting Goods,5941,BATH,BA1,easy,postcode_tail,ecommerce
TX302671,2026-03-13T12:57:00Z,MCDONALDS 7300 NOT,80.74,GBP,GB,McDonald's,Food & Drink > Fast Food,5814,NOTTINGHAM,NG1,hard,truncated,contactless
TX302672,2026-07-23T22:48:00Z,VIRGIN ACTIVE HULL HU1 GB,12.30,GBP,GB,Virgin Active,Health > Gyms & Fitness,7997,HULL,HU1,easy,postcode_tail,contactless
TX302673,2026-04-16T22:41:00Z,COFFEE #1 9847 LIVERPOOL GB,7.51,GBP,GB,Coffee#1,Food & Drink > Cafes & Coffee Shops,5814,LIVERPOOL,L2,easy,store_number,contactless
TX302674,2026-06-09T00:07:00Z,SQ *O'BRIEN & SONS PHYSIOTHERAPY BIRMINGHAM GB,25.53,GBP,GB,O'Brien & Sons Physiotherapy,Health > Physiotherapy,8049,BIRMINGHAM,B2,hard,psp_prefix,contactless
TX302675,2026-04-23T00:16:00Z,TOOLSTATION DERBY DE1 GB,64.01,GBP,GB,Toolstation,Shopping > Home Improvement,5211,DERBY,DE1,easy,postcode_tail,contactless
TX302676,2026-08-11T23:45:00Z,VIRGIN MEDIA GLASGOW,257.53,GBP,GB,Virgin Media,Bills > TV & Broadband,4899,GLASGOW,G2,hard,truncated,direct_debit
TX302677,2026-05-06T23:27:00Z,UBER *TRIP*Z6R9MDB SLOUGH GB,7.96,GBP,GB,Uber,Transport > Ride Hailing,4121,SLOUGH,SL1,medium,ref_code,card_present
TX302678,2026-06-17T09:18:00Z,SMITH BAKERY 6341 LONDON,54.73,GBP,GB,Smith Bakery,Food & Drink > Bakeries,5462,LONDON,SW1A,hard,truncated,ecommerce
TX302679,2026-05-12T23:28:00Z,CEX LTD 4179 BRISTOL GB,227.12,GBP,GB,CeX,Shopping > Electronics,5732,BRISTOL,BS1,easy,store_number,contactless
TX302680,2026-06-25T17:31:00Z,OCTOPUS ENERGY BIRMINGHAM GB,319.58,GBP,GB,Octopus Energy,Bills > Energy,4900,BIRMINGHAM,B5,easy,clean,direct_debit
TX302681,2026-03-02T02:26:00Z,EXPEDIA GROUP LTD EXETER GB,760.15,GBP,GB,Expedia,Travel > Online Travel Agency,4722,EXETER,EX1,medium,legal_entity,ecommerce
TX302682,2026-03-17T17:28:00Z,RoBeRTS BarberS LIVERPOOL GB,45.71,GBP,GB,Roberts Barbers,Personal Care > Hairdressing,7230,LIVERPOOL,L2,medium,case_mixed,contactless
TX302683,2026-04-09T11:28:00Z,CO-OP GROUP SLOUGH SL1 GB,48.27,GBP,GB,Co-op Food,Groceries > Convenience Stores,5411,SLOUGH,SL1,easy,postcode_tail,ecommerce
TX302684,2026-06-13T23:44:00Z,WRIGHT & SONS MINI MARKET 9067 BIRMINGHAM GB,6.15,GBP,GB,Wright & Sons Mini Market,Groceries > Convenience Stores,5411,BIRMINGHAM,B2,medium,store_number,contactless
TX302685,2026-03-27T23:30:00Z,muRpHY gaRagE BATH GB,101.47,GBP,GB,Murphy Garage,Transport > Vehicle Servicing,7538,BATH,BA1,medium,case_mixed,ecommerce
TX302686,2026-08-04T23:33:00Z,VODAFONE LTD MILTON KEYNE,220.78,GBP,GB,Vodafone,Bills > Mobile,4814,MILTON KEYNES,MK9,hard,truncated,direct_debit
TX302687,2026-05-25T08:48:00Z,ZETTLE_*THE POTTING SHED CAFE LONDON GB,86.01,GBP,GB,The Potting Shed Cafe,Food & Drink > Cafes & Coffee Shops,5814,LONDON,E14,hard,psp_prefix,contactless
TX302688,2026-05-24T18:14:00Z,PIZZA HUT*6B599J BRIGHTON GB,8.62,GBP,GB,Pizza Hut,Food & Drink > Restaurants,5812,BRIGHTON,BN1,medium,ref_code,contactless
TX302689,2026-03-02T04:43:00Z,ALL BAR ONE TID26955 SOUTHAMPTON GB,82.65,GBP,GB,All Bar One,Food & Drink > Pubs & Bars,5813,SOUTHAMPTON,SO14,medium,terminal_id,contactless
TX302690,2026-07-06T05:54:00Z,YOUNGS PUBS 6947 MANCHESTER GB,34.49,GBP,GB,Young's,Food & Drink > Pubs & Bars,5813,MANCHESTER,M4,easy,store_number,card_present
TX302691,2026-07-12T21:31:00Z,STRIPE*HONEYCOMB CAFE LEEDS GB,22.31,GBP,GB,Honeycomb Cafe,Food & Drink > Cafes & Coffee Shops,5814,LEEDS,LS1,hard,psp_prefix,contactless
TX302692,2026-06-11T08:20:00Z,GOOGLE *SERVICES PORTSMOUTH GB,37.52,GBP,GB,Google,Entertainment > App Stores,5817,PORTSMOUTH,PO1,easy,clean,ecommerce
TX302693,2026-06-10T01:23:00Z,HARRODS LTD TID67817 LONDON GB,252.55,GBP,GB,Harrods,Shopping > Department Stores,5311,LONDON,NW1,medium,terminal_id,card_present
TX302694,2026-05-01T06:44:00Z,PIZZAEXPRESS 4034 SLOU,9.24,GBP,GB,PizzaExpress,Food & Drink > Restaurants,5812,SLOUGH,SL1,hard,truncated,contactless
TX302695,2026-04-27T13:11:00Z,ADIDAS UK GLASGOW GB,92.64,GBP,GB,Adidas,Shopping > Sporting Goods,5941,GLASGOW,G2,easy,clean,contactless
TX302696,2026-08-07T15:29:00Z,SUBWAY 8343 CROYDON,31.19,GBP,GB,Subway,Food & Drink > Fast Food,5814,CROYDON,CR0,hard,truncated,contactless
TX302697,2026-08-25T23:36:00Z,EE LIMITED CARDIFF GB,118.12,GBP,GB,EE,Bills > Mobile,4814,CARDIFF,CF10,easy,clean,direct_debit
TX302698,2026-03-24T07:21:00Z,FARMFOODS 3834 EXETER GB,45.09,GBP,GB,Farmfoods,Groceries > Frozen Food,5411,EXETER,EX1,easy,store_number,card_present
TX302699,2026-07-01T22:31:00Z,ADIDAS UK 4375 LONDON GB,365.08,GBP,GB,Adidas,Shopping > Sporting Goods,5941,LONDON,EC2M,easy,store_number,contactless
TX302700,2026-07-13T23:07:00Z,TXC GLASGOW GB,27.27,GBP,GB,Texaco,Transport > Fuel & Petrol,5541,GLASGOW,G1,hard,vowel_dropped,ecommerce
TX302701,2026-07-25T10:36:00Z,BP CONNECT TID37948 SLOUGH GB,143.36,GBP,GB,BP,Transport > Fuel & Petrol,5541,SLOUGH,SL1,medium,terminal_id,card_present
TX302702,2026-04-08T15:16:00Z,PAYPAL *THE HIDEAWAY CAFE GUILDFORD GB,3.74,GBP,GB,The Hideaway Cafe,Food & Drink > Cafes & Coffee Shops,5814,GUILDFORD,GU1,hard,psp_prefix,ecommerce
TX302703,2026-03-03T12:48:00Z,CAMPBELL & SONS PIZZERIA*A8WW9Q STOCKPORT GB,44.08,GBP,GB,Campbell & Sons Pizzeria,Food & Drink > Restaurants,5812,STOCKPORT,SK1,medium,ref_code,card_present
TX302704,2026-08-06T09:04:00Z,STRIPE*THE ROYAL OAK READING GB,35.89,GBP,GB,The Royal Oak,Food & Drink > Pubs & Bars,5813,READING,RG1,hard,psp_prefix,card_present
TX302705,2026-04-15T13:01:00Z,ZIZZI UK LTD BELFAST GB,7.88,GBP,GB,Zizzi,Food & Drink > Restaurants,5812,BELFAST,BT1,medium,legal_entity,ecommerce
TX302706,2026-05-21T01:03:00Z,SEVERN TRENT*RALCHGZQ CAMBRIDGE GB,53.46,GBP,GB,Severn Trent,Bills > Water,4900,CAMBRIDGE,CB1,medium,ref_code,direct_debit
TX302707,2026-05-08T09:03:00Z,THE RNG SWANSEA GB,29.83,GBP,GB,The Range,Shopping > Home & Garden,5200,SWANSEA,SA1,hard,vowel_dropped,contactless
TX302708,2026-04-30T17:44:00Z,HMRC LONDON GB,16.71,GBP,GB,HM Revenue & Customs,Government > Tax,9311,LONDON,EC1A,easy,clean,direct_debit
TX302709,2026-08-09T20:52:00Z,RIVER ISLAND SOLIHULL B91 GB,404.11,GBP,GB,River Island,Shopping > Clothing,5651,SOLIHULL,B91,easy,postcode_tail,contactless
TX302710,2026-04-10T12:52:00Z,TICKETMASTER UK 5246 LIVERPOOL GB,162.80,GBP,GB,Ticketmaster,Entertainment > Events & Ticketing,7922,LIVERPOOL,L2,easy,store_number,card_present
TX302711,2026-03-09T20:04:00Z,BRITISH AIRWAYS MANCHESTER GB,301.58,GBP,GB,British Airways,Travel > Airlines,3000,MANCHESTER,M1,easy,clean,card_present
TX302712,2026-08-26T17:44:00Z,KlARnA BRADFORD GB,74.02,GBP,GB,Klarna,Financial > Buy Now Pay Later,6012,BRADFORD,BD1,medium,case_mixed,ecommerce
TX302713,2026-06-09T10:02:00Z,JONES BALTI HOUSE 1296 LONDON GB,2.41,GBP,GB,Jones Balti House,Food & Drink > Restaurants,5812,LONDON,E1,medium,store_number,card_present
TX302714,2026-07-16T01:10:00Z,AHMED & SONS OFF LIC,50.01,GBP,GB,Ahmed & Sons Off Licence,Groceries > Off Licence,5921,BIRMINGHAM,B5,hard,truncated,contactless
TX302715,2026-03-18T06:24:00Z,THE SHIP INN*UPNBRKTH SWANSEA GB,49.45,GBP,GB,The Ship Inn,Food & Drink > Pubs & Bars,5813,SWANSEA,SA1,medium,ref_code,contactless
TX302716,2026-06-17T00:18:00Z,B&Q PLC 3939 YORK GB,129.51,GBP,GB,B&Q,Shopping > Home Improvement,5211,YORK,YO1,easy,store_number,card_present
TX302717,2026-05-02T13:04:00Z,PIZZA HUT 9590 LUTON GB,19.25,GBP,GB,Pizza Hut,Food & Drink > Restaurants,5812,LUTON,LU1,easy,store_number,card_present
TX302718,2026-08-04T11:22:00Z,TESCO PFS SALFORD GB,2.46,GBP,GB,Tesco Petrol Filling Station,Transport > Fuel & Petrol,5541,SALFORD,M50,easy,clean,card_present
TX302719,2026-05-07T01:18:00Z,SAINSBURYS LOCAL*KPJD5 LEEDS GB,58.39,GBP,GB,Sainsbury's Local,Groceries > Convenience Stores,5411,LEEDS,LS2,medium,ref_code,contactless
TX302720,2026-05-24T00:54:00Z,THREE UK LEEDS GB,120.31,GBP,GB,Three,Bills > Mobile,4814,LEEDS,LS2,easy,clean,direct_debit
TX302721,2026-05-30T06:58:00Z,BELLA ITALIA LONDON GB,80.47,GBP,GB,Bella Italia,Food & Drink > Restaurants,5812,LONDON,SE1,easy,clean,ecommerce
TX302722,2026-03-28T01:29:00Z,HELLOFRESH*M6WYH WOLVERHAMPTON GB,56.24,GBP,GB,HelloFresh,Food & Drink > Meal Kits,5812,WOLVERHAMPTON,WV1,medium,ref_code,ecommerce
TX302723,2026-08-02T00:28:00Z,OXFAM 8319 LONDON GB,53.77,GBP,GB,Oxfam,Charity > Donations,8398,LONDON,SW1A,easy,store_number,contactless
TX302724,2026-05-26T10:30:00Z,HM LONDON GB,19.25,GBP,GB,H&M,Shopping > Clothing,5651,LONDON,EC1A,hard,no_space,contactless
TX302725,2026-05-13T13:56:00Z,BARCLAYS ATM 499 NEWCASTLE UPON TYNE GB,10.50,GBP,GB,Barclays ATM,Financial > Cash Withdrawal,6011,NEWCASTLE UPON TYNE,NE1,easy,store_number,atm
TX302726,2026-03-14T01:19:00Z,AUDIBLE UK LONDON,154.59,GBP,GB,Audible,Entertainment > Audiobooks,5815,LONDON,EC2M,hard,truncated,ecommerce
TX302727,2026-08-10T20:25:00Z,SQ *THE POTTING SHED CAFE LUTON GB,51.56,GBP,GB,The Potting Shed Cafe,Food & Drink > Cafes & Coffee Shops,5814,LUTON,LU1,hard,psp_prefix,contactless
TX302728,2026-05-08T03:08:00Z,M&S SIMPLY FOOD UK LTD CHESTER GB,5.74,GBP,GB,Marks & Spencer Food,Groceries > Supermarkets,5411,CHESTER,CH1,medium,legal_entity,contactless
TX302729,2026-04-13T14:37:00Z,NATIONAL TRUST*1G0Y4EC GUILDFORD GB,85.93,GBP,GB,National Trust,Entertainment > Attractions,7991,GUILDFORD,GU1,medium,ref_code,contactless
TX302730,2026-06-04T02:37:00Z,REVOLUT LONDON GB,288.54,GBP,GB,Revolut,Financial > Banking,6012,LONDON,SE1,easy,clean,ecommerce
TX302731,2026-07-19T08:32:00Z,DAVID LLOYD CLUBS BIRMINGHAM B2 GB,5.29,GBP,GB,David Lloyd,Health > Gyms & Fitness,7997,BIRMINGHAM,B2,easy,postcode_tail,contactless
TX302732,2026-06-28T15:56:00Z,RICHER SOUNDS PLC LEEDS GB,194.83,GBP,GB,Richer Sounds,Shopping > Electronics,5732,LEEDS,LS2,medium,legal_entity,card_present
TX302733,2026-08-18T07:28:00Z,GOOGLE *YOUTUBEPREM LONDON GB,51.14,GBP,GB,YouTube Premium,Entertainment > Streaming,5815,LONDON,N1,easy,clean,ecommerce
TX302734,2026-07-29T11:25:00Z,PRMR STRS LONDON GB,18.46,GBP,GB,Premier Stores,Groceries > Convenience Stores,5411,LONDON,NW1,hard,vowel_dropped,contactless
TX302735,2026-07-29T18:25:00Z,OCTOPUS ENERGY LONDON GB,9.03,GBP,GB,Octopus Energy,Bills > Energy,4900,LONDON,E1,easy,clean,direct_debit
TX302736,2026-04-20T11:43:00Z,TESCO EXPRESS LONDON GB,27.56,GBP,GB,Tesco Express,Groceries > Convenience Stores,5411,LONDON,N1,easy,clean,contactless
TX302737,2026-07-13T11:19:00Z,ESSO 5799 LONDON GB,3.25,GBP,GB,Esso,Transport > Fuel & Petrol,5541,LONDON,W1D,easy,store_number,contactless
TX302738,2026-05-29T05:44:00Z,MONZO BANK LONDON GB,10.66,GBP,GB,Monzo,Financial > Banking,6012,LONDON,E14,easy,clean,ecommerce
TX302739,2026-06-09T06:32:00Z,ZETTLE_*MCGREGORS FLORIST SOUTHAMPTON GB,185.66,GBP,GB,Mcgregor's Florist,Shopping > Florists,5992,SOUTHAMPTON,SO14,hard,psp_prefix,contactless
TX302740,2026-04-12T21:09:00Z,THAMES WATER LONDON GB,136.87,GBP,GB,Thames Water,Bills > Water,4900,LONDON,WC1B,easy,clean,direct_debit
TX302741,2026-05-28T06:38:00Z,CAMPBELL & SONS PHYSIOTHERAPY GROUP LTD LONDON GB,87.39,GBP,GB,Campbell & Sons Physiotherapy,Health > Physiotherapy,8049,LONDON,E14,medium,legal_entity,contactless
TX302742,2026-06-26T09:31:00Z,SPRDRG SLOUGH GB,185.78,GBP,GB,Superdrug,Health > Pharmacy,5912,SLOUGH,SL1,hard,vowel_dropped,card_present
TX302743,2026-03-01T11:20:00Z,GWR*KFUL24 SOLIHULL GB,173.59,GBP,GB,Great Western Railway,Transport > Rail,4112,SOLIHULL,B91,medium,ref_code,card_present
TX302744,2026-08-03T22:00:00Z,BQPLC LONDON GB,32.33,GBP,GB,B&Q,Shopping > Home Improvement,5211,LONDON,EC1A,hard,no_space,contactless
TX302745,2026-05-17T18:49:00Z,SAINSBURYS SMKT HULL GB,130.28,GBP,GB,Sainsbury's,Groceries > Supermarkets,5411,HULL,HU1,easy,clean,contactless
TX302746,2026-05-31T15:38:00Z,SUMUP  *ROBERTSS BAKERY LONDON GB,23.64,GBP,GB,Roberts's Bakery,Food & Drink > Bakeries,5462,LONDON,E1,hard,psp_prefix,card_present
TX302747,2026-03-04T00:04:00Z,PAUL UK 7375 LONDON GB,4.28,GBP,GB,Paul,Food & Drink > Bakeries,5814,LONDON,E15,easy,store_number,ecommerce
TX302748,2026-05-27T22:42:00Z,KLARNA LUTON,259.10,GBP,GB,Klarna,Financial > Buy Now Pay Later,6012,LUTON,LU1,hard,truncated,ecommerce
TX302749,2026-05-10T08:16:00Z,O'BRIEN & SONS NAIL BAR BRADFORD GB,16.27,GBP,GB,O'Brien & Sons Nail Bar,Personal Care > Beauty,7230,BRADFORD,BD1,medium,clean,ecommerce
TX302750,2026-07-13T19:21:00Z,OXFAM 2467 LEICESTER GB,3.19,GBP,GB,Oxfam,Charity > Donations,8398,LEICESTER,LE1,easy,store_number,contactless
TX302751,2026-05-15T20:01:00Z,SCREWFIX 5693 BELFAST GB,115.50,GBP,GB,Screwfix,Shopping > Home Improvement,5211,BELFAST,BT2,easy,store_number,contactless
TX302752,2026-07-22T11:53:00Z,POST OFFICE LTD GROUP LTD MANCHESTER GB,200.55,GBP,GB,Post Office,Government > Postal Services,9402,MANCHESTER,M4,medium,legal_entity,direct_debit
TX302753,2026-05-02T12:48:00Z,GWR EDINBURGH GB,92.80,GBP,GB,Great Western Railway,Transport > Rail,4112,EDINBURGH,EH1,easy,clean,ecommerce
TX302754,2026-08-11T19:09:00Z,AMAZON.CO.UK*NUHUJALE OXFORD GB,119.35,GBP,GB,Amazon,Shopping > Online Marketplace,5942,OXFORD,OX1,medium,ref_code,ecommerce
TX302755,2026-03-02T13:59:00Z,SP *BEGUMS NEWSAGENTS COVENTRY GB,89.35,GBP,GB,Begum's Newsagents,Shopping > Newsagents,5994,COVENTRY,CV1,hard,psp_prefix,contactless
TX302756,2026-05-20T07:25:00Z,THE SWAN HOTEL TID98899 STOCKPORT GB,5.97,GBP,GB,The Swan Hotel,Food & Drink > Pubs & Bars,5813,STOCKPORT,SK1,medium,terminal_id,card_present
TX302757,2026-08-02T08:53:00Z,BOOTS STOCKPORT GB,70.23,GBP,GB,Boots,Health > Pharmacy,5912,STOCKPORT,SK1,easy,clean,ecommerce
TX302758,2026-04-03T15:05:00Z,CKO*MURPHY & SONS FISH BAR BATH GB,79.14,GBP,GB,Murphy & Sons Fish Bar,Food & Drink > Takeaway,5814,BATH,BA1,hard,psp_prefix,contactless
TX302759,2026-05-22T12:33:00Z,VODAFONE LTD PORTSMOUTH GB,56.86,GBP,GB,Vodafone,Bills > Mobile,4814,PORTSMOUTH,PO1,easy,clean,direct_debit
TX302760,2026-06-28T16:30:00Z,OCTOPUS ENERGY LONDON GB,317.54,GBP,GB,Octopus Energy,Bills > Energy,4900,LONDON,E14,easy,clean,direct_debit
TX302761,2026-05-15T11:46:00Z,BT GROUP PLC IPSWICH GB,43.65,GBP,GB,BT,Bills > Broadband,4814,IPSWICH,IP1,easy,clean,direct_debit
TX302762,2026-08-09T09:29:00Z,HARRODS LTD 1531 G,96.51,GBP,GB,Harrods,Shopping > Department Stores,5311,GUILDFORD,GU1,hard,truncated,contactless
TX302763,2026-08-07T19:18:00Z,WCKS BLDNG NEWCASTLE UPON TYNE GB,363.20,GBP,GB,Wickes,Shopping > Home Improvement,5211,NEWCASTLE UPON TYNE,NE1,hard,vowel_dropped,card_present
TX302764,2026-04-18T16:01:00Z,STEAMGAMES.COM*G3NKAA0B LONDON GB,13.54,GBP,GB,Steam,Entertainment > Gaming,5816,LONDON,WC1B,medium,ref_code,ecommerce
TX302765,2026-03-05T02:52:00Z,NINTENDO SOLIHULL GB,23.95,GBP,GB,Nintendo,Entertainment > Gaming,5816,SOLIHULL,B91,easy,clean,ecommerce
TX302766,2026-06-10T22:39:00Z,TV LICENCE STOKE-ON-TRENT GB,30.49,GBP,GB,TV Licensing,Bills > TV Licence,9399,STOKE-ON-TRENT,ST1,easy,clean,direct_debit
TX302767,2026-06-22T14:43:00Z,SELFRIDGES LONDON GB,18.35,GBP,GB,Selfridges,Shopping > Department Stores,5311,LONDON,E1,easy,clean,ecommerce
TX302768,2026-06-03T02:54:00Z,TUI UK*K2MUE GLASGOW GB,48.41,GBP,GB,TUI,Travel > Tour Operators,4722,GLASGOW,G2,medium,ref_code,contactless
TX302769,2026-07-18T04:23:00Z,IKEA LTD LONDON SE10 GB,37.80,GBP,GB,IKEA,Shopping > Furniture,5712,LONDON,SE10,easy,postcode_tail,ecommerce
TX302770,2026-08-18T09:08:00Z,SAINSBURYS SMKT WATFORD WD17 GB,102.06,GBP,GB,Sainsbury's,Groceries > Supermarkets,5411,WATFORD,WD17,easy,postcode_tail,card_present
TX302771,2026-08-02T06:52:00Z,HILTON HOTELS TID36448 LONDON GB,1266.24,GBP,GB,Hilton,Travel > Hotels,7011,LONDON,W1D,medium,terminal_id,card_present
TX302772,2026-03-03T10:01:00Z,TOOLSTATION*GT85LVWL LONDON GB,225.60,GBP,GB,Toolstation,Shopping > Home Improvement,5211,LONDON,E1,medium,ref_code,contactless
TX302773,2026-04-10T20:44:00Z,FARMFOODS STOCKPORT GB,25.87,GBP,GB,Farmfoods,Groceries > Frozen Food,5411,STOCKPORT,SK1,easy,clean,card_present
TX302774,2026-07-28T11:03:00Z,BRITISH GAS HULL GB,33.66,GBP,GB,British Gas,Bills > Energy,4900,HULL,HU1,easy,clean,direct_debit
TX302775,2026-05-05T06:47:00Z,PRMR INN SALFORD GB,109.70,GBP,GB,Premier Inn,Travel > Hotels,7011,SALFORD,M50,hard,vowel_dropped,card_present
TX302776,2026-07-26T10:02:00Z,STEAMGAMES.COM NORWICH GB,25.56,GBP,GB,Steam,Entertainment > Gaming,5816,NORWICH,NR1,easy,clean,ecommerce
TX302777,2026-03-03T15:46:00Z,SQ *PATEL TATTOO STUDIO PLYMOUTH GB,70.79,GBP,GB,Patel Tattoo Studio,Personal Care > Tattoo & Piercing,7230,PLYMOUTH,PL1,hard,psp_prefix,card_present
TX302778,2026-04-02T20:19:00Z,HUSSAINS BAKERY BATH GB,74.89,GBP,GB,Hussain's Bakery,Food & Drink > Bakeries,5462,BATH,BA1,medium,clean,ecommerce
TX302779,2026-03-10T16:28:00Z,THE FOX & HOUNDS*XQG6XKX COVENTRY GB,20.33,GBP,GB,The Fox & Hounds,Food & Drink > Pubs & Bars,5813,COVENTRY,CV1,medium,ref_code,contactless
TX302780,2026-06-04T22:43:00Z,EON NEXT BRIGHTON,257.98,GBP,GB,E.ON,Bills > Energy,4900,BRIGHTON,BN1,hard,truncated,direct_debit
TX302781,2026-06-01T02:57:00Z,GOOGLE *SERVICES*S2DQY0 BIRMINGHAM GB,18.67,GBP,GB,Google,Entertainment > App Stores,5817,BIRMINGHAM,B2,medium,ref_code,ecommerce
TX302782,2026-05-26T19:33:00Z,SHELL BELFAST BT1 GB,17.10,GBP,GB,Shell,Transport > Fuel & Petrol,5541,BELFAST,BT1,easy,postcode_tail,ecommerce
TX302783,2026-05-26T21:33:00Z,JUST EAT 7395 BELFAST GB,13.04,GBP,GB,Just Eat,Food & Drink > Food Delivery,5812,BELFAST,BT2,easy,store_number,contactless
TX302784,2026-08-11T03:13:00Z,PREMIER STORES LIMITED STOCKPORT GB,54.21,GBP,GB,Premier Stores,Groceries > Convenience Stores,5411,STOCKPORT,SK1,medium,legal_entity,card_present
TX302785,2026-04-10T16:54:00Z,BURGER KING BIRMINGHAM GB,82.78,GBP,GB,Burger King,Food & Drink > Fast Food,5814,BIRMINGHAM,B2,easy,clean,contactless
TX302786,2026-07-20T00:55:00Z,UBER *TRIP LONDON GB,108.21,GBP,GB,Uber,Transport > Ride Hailing,4121,LONDON,SE10,easy,clean,contactless
TX302787,2026-04-27T05:31:00Z,BP CONNECT BATH BA1 GB,43.11,GBP,GB,BP,Transport > Fuel & Petrol,5541,BATH,BA1,easy,postcode_tail,contactless
TX302788,2026-06-08T21:48:00Z,CKO*THE ROYAL OAK LONDON GB,65.87,GBP,GB,The Royal Oak,Food & Drink > Pubs & Bars,5813,LONDON,W2,hard,psp_prefix,card_present
TX302789,2026-05-15T06:56:00Z,COSTA COFFEE 8889 WOLVERHAMPTON GB,6.89,GBP,GB,Costa Coffee,Food & Drink > Cafes & Coffee Shops,5814,WOLVERHAMPTON,WV1,easy,store_number,contactless
TX302790,2026-04-25T15:37:00Z,BURGER KING 0603 C,2.92,GBP,GB,Burger King,Food & Drink > Fast Food,5814,CARDIFF,CF10,hard,truncated,contactless
TX302791,2026-03-13T22:48:00Z,NOW TV LONDON GB,154.24,GBP,GB,NOW,Entertainment > Streaming,5815,LONDON,E1,easy,clean,ecommerce
TX302792,2026-06-03T02:23:00Z,ETSY.COM NOTTINGHAM,151.68,GBP,GB,Etsy,Shopping > Online Marketplace,5942,NOTTINGHAM,NG1,hard,truncated,ecommerce
TX302793,2026-06-19T08:52:00Z,WP*ROBERTS & SONS MOT CENTRE EDINBURGH GB,37.91,GBP,GB,Roberts & Sons Mot Centre,Transport > Vehicle Servicing,7538,EDINBURGH,EH1,hard,psp_prefix,card_present
TX302794,2026-03-18T09:27:00Z,ZETTLE_*THE POTTING SHED CAFE LUTON GB,4.57,GBP,GB,The Potting Shed Cafe,Food & Drink > Cafes & Coffee Shops,5814,LUTON,LU1,hard,psp_prefix,ecommerce
TX302795,2026-07-04T03:34:00Z,EVANS & SONS MOT CENTRE LONDON GB,1.65,GBP,GB,Evans & Sons Mot Centre,Transport > Vehicle Servicing,7538,LONDON,EC2M,medium,clean,contactless
TX302796,2026-05-14T03:27:00Z,ANYTIME FITNESS 4773 G,83.09,GBP,GB,Anytime Fitness,Health > Gyms & Fitness,7997,GUILDFORD,GU1,hard,truncated,card_present
TX302797,2026-08-07T04:08:00Z,SELFRIDGES TID17093 WATFORD GB,9.87,GBP,GB,Selfridges,Shopping > Department Stores,5311,WATFORD,WD17,medium,terminal_id,card_present
TX302798,2026-05-17T12:15:00Z,SCREWFIX 1249 LONDON GB,293.97,GBP,GB,Screwfix,Shopping > Home Improvement,5211,LONDON,W1D,easy,store_number,card_present
TX302799,2026-06-29T02:48:00Z,VUE ENTERTAINMENT LONDON W2 GB,8.68,GBP,GB,Vue,Entertainment > Cinema,7832,LONDON,W2,easy,postcode_tail,card_present
